,Latitude,Longitude
412,40.910265,-73.89720600000003
413,40.629483,-73.963138
414,40.720695,-73.976526
415,40.739992,-73.86092
416,40.676229,-73.908959
417,40.683569,-73.964875
418,40.835236,-73.909883
419,40.67094,-73.91643499999998
420,40.719883,-73.95768000000002
421,40.638516,-74.163452
422,40.586153,-74.104963
423,40.89746,-73.84439300000003
424,40.705634,-74.009378
425,40.847761,-73.911167
426,40.815382,-73.947348
427,40.719303,-73.96280300000002
428,40.706136,-73.750677
429,40.612889,-74.082977
430,40.835452,-73.916771
431,40.765337,-73.907227
432,40.832815,-73.917475
433,40.575902,-74.005832
434,40.798305,-73.948171
435,40.684916,-73.94880400000002
436,40.85161,-73.90888100000002
437,40.680498,-73.909122
438,40.759387,-73.96341600000002
439,40.679913,-73.905251
440,40.837674,-73.914618
441,40.799672,-73.93809300000002
442,40.751328,-73.889124
443,40.836523,-73.860263
444,40.811517,-73.922606
445,40.715864,-73.989604
446,40.850198,-73.829991
447,40.85546400000001,-73.92896800000003
448,40.820085,-73.899852
449,40.863057,-73.92289699999998
450,40.729588,-73.876615
451,40.664935,-73.924387
452,40.827342,-73.93990600000002
453,40.894041,-73.841258
454,40.877972,-73.852398
455,40.592123,-73.797105
456,40.856002,-73.866635
457,40.8069,-73.952857
458,40.878062,-73.860339
459,40.758856,-73.86773199999998
460,40.612466,-74.083175
461,40.826812,-73.890263
462,40.660799,-73.951226
463,40.887273,-73.865155
464,40.574409,-73.99408199999998
465,40.655022,-73.94711099999998
466,40.63953,-73.951289
467,40.846168,-73.906539
468,40.68777100000001,-73.999409
469,40.698275,-73.923552
470,40.791957,-73.938349
471,40.660029,-73.915227
472,40.749957,-74.003674
473,40.823871,-73.92612199999998
474,40.856339,-73.901649
475,40.832271,-73.91265200000002
476,40.861675,-73.908416
477,40.837177,-73.86064499999998
478,40.812759,-73.86227099999998
479,40.865947,-73.889009
480,40.865947,-73.889009
481,40.83242,-73.899971
482,40.858062,-73.90077099999998
483,40.808092,-73.92259200000002
484,40.75610800000001,-73.99683399999998
485,40.666988,-73.860247
486,40.679006,-73.91923
487,40.714139,-73.745471
488,40.871673,-73.830392
489,40.82564,-73.93871899999998
490,40.659253,-73.905201
491,40.858856,-73.904783
492,40.655053,-73.73154
493,40.87025300000001,-73.902908
494,40.729592,-73.824977
495,40.828468,-73.870401
496,40.752097,-73.873387
497,40.665518,-73.88891
498,40.748189,-73.988963
499,40.651516,-73.92551999999998
500,40.834151,-73.879486
501,40.827454,-73.93724300000002
502,40.84794,-73.916188
503,40.76689,-73.95791
504,40.635854,-74.114726
505,40.605324,-73.759049
506,40.751916,-73.99868599999998
507,40.827359,-73.851849
508,40.818268,-73.906662
509,40.816206,-73.886928
510,40.682794,-73.840264
511,40.8144,-73.923726
512,40.827093,-73.907188
513,40.744864,-73.863566
514,40.737094,-73.78491
515,40.816478,-73.909699
516,40.875232,-73.874515
517,40.639807,-73.91675500000002
518,40.595996,-73.742187
519,40.647275,-73.932825
520,40.761199,-73.999235
521,40.883987,-73.896364
522,40.592717,-73.994253
523,40.695029,-73.897047
524,40.736832,-73.855918
525,40.68744,-73.849452
526,40.696058,-73.794563
527,40.824382,-73.922613
528,40.763304,-73.990488
529,40.671951,-73.805359
530,40.718035,-73.99755400000002
531,40.746831,-73.882499
532,40.87014600000001,-73.831665
533,40.782515,-73.775097
534,40.7446,-73.91842199999998
535,40.672904,-73.847952
536,40.839454,-73.88703000000002
537,40.857477,-73.90335
538,40.842943,-73.910173
539,40.774861,-73.92614
540,40.842477,-73.85226999999998
541,40.777721,-73.947349
542,40.755435,-73.99480600000003
543,40.757096,-73.966002
544,40.808151,-73.938508
545,40.685093,-73.921181
546,40.730828,-73.955126
547,40.664077,-73.894892
548,40.836514,-73.909227
549,40.836514,-73.909227
550,40.756679,-73.998177
551,40.699652,-73.781692
552,40.834272,-73.91705400000002
553,40.691796,-73.959685
554,40.779818,-73.95228399999998
555,40.838958,-73.91361500000002
556,40.813969,-73.898669
557,40.765063,-73.961474
558,40.854802,-73.86667
559,40.656623,-73.912276
560,40.868003,-73.85000500000002
561,40.725491,-73.869884
562,40.664544,-73.739532
563,40.755433,-73.896723
564,40.825119,-73.893872
565,40.638159,-74.142528
566,40.706657,-73.79804399999998
567,40.879142,-73.873401
568,40.754216,-73.990478
569,40.81675900000001,-73.935407
570,40.649862,-73.952395
571,40.847613,-73.914663
572,40.708851,-73.795653
573,40.831395,-73.81639399999997
574,40.866189,-73.898409
575,40.578647,-73.963796
576,40.592112,-73.787819
577,40.593621,-73.98009499999998
578,40.821609,-73.872835
579,40.660326,-73.919227
580,40.617767,-73.967866
581,40.76677700000001,-73.910423
582,40.63290900000001,-73.957562
583,40.840341,-73.881849
584,40.679273,-73.870962
585,40.664329,-73.925084
586,40.682602,-73.93633
587,40.737316,-73.863564
588,40.71255,-73.754368
589,40.632124,-74.164687
590,40.63653,-74.086065
591,40.677289,-73.942904
592,40.719599,-73.99163399999998
593,40.72752,-73.895485
594,40.852603,-73.911461
595,40.863057,-73.92289699999998
596,40.70428,-73.946062
597,40.836311,-73.866158
598,40.671494,-73.876319
599,40.675313,-73.89378599999998
600,40.830169,-73.906233
601,40.847999,-73.94029599999998
602,40.871925,-73.84150600000002
603,40.879701,-73.901057
604,40.847708,-73.913484
605,40.707573,-73.940772
606,40.635274,-73.92705500000002
607,40.826979,-73.902552
608,40.640087,-74.085775
609,40.70931,-73.788365
610,40.70059000000001,-73.925504
611,40.862934,-73.898255
612,40.83976,-73.94070500000002
613,40.8979,-73.853594
614,40.641876,-73.94860200000002
615,40.671227,-73.765959
616,40.731355,-73.814952
617,40.696187,-73.948871
618,40.869998,-73.89119000000002
619,40.834733,-73.919659
620,40.786032,-73.945335
621,40.869954,-73.8827
622,40.655385,-73.919039
623,40.835139,-73.871003
624,40.581387,-73.959903
625,40.75793400000001,-73.87538599999998
626,40.821637,-73.861017
627,40.811593,-73.93849399999998
628,40.884961,-73.89963900000002
629,40.824378,-73.887691
630,40.824378,-73.887691
631,40.666144,-73.763583
632,40.863618,-73.896262
633,40.876062,-73.912261
634,40.668898,-73.920053
635,40.641079,-73.954347
636,40.798155,-73.940496
637,40.714489,-73.992089
638,40.637427,-74.134967
639,40.812827,-73.94924
640,40.830326,-73.897676
641,40.814108,-73.953094
642,40.696012,-73.967562
643,40.867406,-73.869223
644,40.673563,-73.88865200000002
645,40.737425,-73.925525
646,40.820392,-73.906138
647,40.66407,-73.94311
648,40.81559,-73.936373
649,40.875195,-73.836541
650,40.884381,-73.865851
651,40.850378000000006,-73.942824
652,40.712909,-73.765953
653,40.872623,-73.883589
654,40.847742,-73.932117
655,40.76096,-73.99861700000002
656,40.691039,-73.83034599999998
657,40.853587,-73.902686
658,40.708399,-73.797768
659,40.650361,-73.945626
660,40.813397,-73.935327
661,40.880298,-73.902738
662,40.723899,-73.907133
663,40.810866,-73.944953
664,40.85208400000001,-73.922436
665,40.858102,-73.90910699999998
666,40.691599,-73.85221899999998
667,40.848757,-73.88829
668,40.854928,-73.911606
669,40.793906,-73.934017
670,40.852108,-73.934914
671,40.845429,-73.908434
672,40.766276,-73.96227900000002
673,40.869968,-73.91730600000002
674,40.869968,-73.91730600000002
675,40.685962,-73.850721
676,40.607695,-74.079247
677,40.703584,-73.787925
678,40.839936,-73.866038
679,40.724384,-73.974428
680,40.760033,-73.81178299999998
681,40.783728,-73.94987900000002
682,40.815711,-73.888706
683,40.83402,-73.91366500000002
684,40.668588,-73.95701
685,40.760675,-73.824292
686,40.696699,-73.84858
687,40.82236,-73.948698
688,40.68757700000001,-73.925674
689,40.669285,-73.895739
690,40.826118,-73.924757
691,40.865154,-73.895088
692,40.862101,-73.90923599999998
693,40.828919,-73.891875
694,40.821621,-73.895883
695,40.897093,-73.871787
696,40.694154,-73.74669
697,40.869744,-73.88655899999998
698,40.685466,-73.847473
699,40.863719,-73.89171
700,40.703406,-73.759019
701,40.682131,-73.853484
702,40.82979,-73.921074
703,40.84499,-73.881357
704,40.668057,-73.903963
705,40.811608,-73.93638
706,40.853515,-73.899553
707,40.87846500000001,-73.82418
708,40.689347,-73.94301999999998
709,40.717627,-73.94031899999997
710,40.712903,-73.765971
711,40.69592100000001,-73.763121
712,40.591208,-73.788844
713,40.795779,-73.93706
714,40.684252,-73.915438
715,40.849275,-73.891177
716,40.850099,-73.90071400000002
717,40.807711,-73.919565
718,40.782486,-73.946934
719,40.782486,-73.946934
720,40.842678,-73.866286
721,40.663227,-73.91505699999998
722,40.85136,-73.902202
723,40.794407,-73.94149300000002
724,40.585744,-73.95374699999998
725,40.69353,-73.851147
726,40.679429,-73.836263
727,40.746263,-73.918088
728,40.841585,-73.86104
729,40.822071,-73.907921
730,40.851229,-73.906221
731,40.820602,-73.85469599999998
732,40.83292700000001,-73.869496
733,40.69574,-73.978258
734,40.810596,-73.92043199999998
735,40.808494,-73.853863
736,40.830449,-73.949613
737,40.744443,-73.90333299999998
738,40.686244,-73.780041
739,40.838273,-73.866515
740,40.762345,-73.77290500000002
741,40.889772,-73.836744
742,40.878914,-73.873713
743,40.66844,-73.92443
744,40.70753300000001,-73.953749
745,40.664787,-73.896964
746,40.840502,-73.864187
747,40.623511,-74.083037
748,40.830872,-73.90285
749,40.816151,-73.94845
750,40.682866,-73.857629
751,40.900102,-73.856534
752,40.696566,-73.75924499999998
753,40.77422,-73.989237
754,40.77422,-73.989237
755,40.830543,-73.907302
756,40.736776,-73.762488
757,40.715817,-73.993153
758,40.69879,-73.953232
759,40.846168,-73.906539
760,40.688168,-73.940079
761,40.670001,-73.875947
762,40.841488,-73.885121
763,40.667715,-73.881877
764,40.84593,-73.910096
765,40.76452000000001,-73.975528
766,40.75371,-73.89449499999998
767,40.679624,-73.883619
768,40.830872,-73.90285
769,40.726998,-73.982862
770,40.691989,-73.75725
771,40.666851,-73.906149
772,40.819497,-73.93804200000002
773,40.72521500000001,-73.75325
774,40.740296,-73.976952
775,40.623528,-73.94625
776,40.831618,-73.853321
777,40.847563,-73.897751
778,40.815578,-73.864458
779,40.645407,-73.960109
780,40.827962,-73.938464
781,40.68777100000001,-73.93701
782,40.794518,-73.966326
783,40.620964,-73.939966
784,40.657704,-73.95236
785,40.841274,-73.849385
786,40.636676,-73.961649
787,40.616466,-74.032064
788,40.691157,-73.91456
789,40.69217,-73.985872
790,40.866395,-73.86348000000002
791,40.672202,-73.919656
792,40.764142,-73.831662
793,40.666117,-73.93109399999999
794,40.828347,-73.921838
795,40.805255,-73.876414
796,40.651115,-73.943557
797,40.670672,-73.863134
798,40.755932,-73.942931
799,40.85603,-73.88521899999998
800,40.63615,-74.13984
801,40.81963,-73.921751
802,40.765142,-73.98425300000002
803,40.583275,-73.966436
804,40.724031,-73.888354
805,40.682987,-73.95011
806,40.625562,-73.946634
807,40.85274,-73.894855
808,40.584137,-74.150524
809,40.693681,-73.937878
810,40.607506,-73.957089
811,40.77367,-73.936092
812,40.726769,-73.79117099999998
813,40.840321,-73.85296600000002
814,40.840321,-73.85296600000002
815,40.843219,-73.941797
816,40.814518,-73.943939
817,40.85267,-73.86488100000003
818,40.725531,-73.987881
819,40.607952,-73.971739
820,40.833662,-73.856695
821,40.676487,-73.90807099999998
822,40.837348,-73.889783
823,40.805875,-73.920467
824,40.805875,-73.920467
825,40.831147,-73.914322
826,40.795312,-73.941676
827,40.854784,-73.885171
828,40.82850300000001,-73.949383
829,40.868116,-73.895477
830,40.653644,-73.910287
831,40.669014,-73.906467
832,40.656759,-73.910366
833,40.687804,-73.79227
834,40.839326,-73.917384
835,40.864194,-73.86636899999998
836,40.70003300000001,-73.748875
837,40.669245,-73.921823
838,40.728472,-73.710599
839,40.879327,-73.87707900000002
840,40.818807,-73.822986
841,40.650702,-73.827202
842,40.793619,-73.941612
843,40.587646,-73.98594
844,40.857792,-73.90644
845,40.857792,-73.90644
846,40.863088,-73.904708
847,40.863152,-73.864339
848,40.662737,-73.88833100000002
849,40.661571,-73.907667
850,40.711444,-73.793448
851,40.819809,-73.940401
852,40.767077,-73.983755
853,40.663462,-73.910112
854,40.823224,-73.919763
855,40.672277,-73.929328
856,40.674354,-73.78925100000002
857,40.871669,-73.83331700000002
858,40.811593,-73.93849399999998
859,40.838413,-73.863642
860,40.7773,-73.949079
861,40.713537,-73.967297
862,40.573698,-73.99932700000002
863,40.852336,-73.893897
864,40.824694,-73.86085899999998
865,40.639517,-73.98025799999998
866,40.659128,-73.74804499999998
867,40.824149,-73.949054
868,40.834298,-73.941537
869,40.661418,-73.897993
870,40.871432,-73.846479
871,40.881853,-73.883573
872,40.865872,-73.86915
873,40.688911,-73.872353
874,40.693951,-73.728599
875,40.714508,-73.815201
876,40.86660300000001,-73.885313
877,40.62882800000001,-74.074387
878,40.76134,-73.80274399999998
879,40.659782,-73.75475
880,40.844227,-73.832854
881,40.846142,-73.852584
882,40.73134,-73.897161
883,40.84780900000001,-73.827481
884,40.846409,-73.86655999999998
885,40.796548,-73.948523
886,40.889948,-73.83305
887,40.667885,-73.93248
888,40.875412,-73.829135
889,40.65705300000001,-73.91409200000002
890,40.67545300000001,-73.909309
891,40.704898,-73.90877900000002
892,40.903626,-73.906426
893,40.672717,-73.87225
894,40.812573,-73.921358
895,40.676552,-73.7715
896,40.690713,-73.98256500000002
897,40.610038,-73.985378
898,40.79887,-73.96311999999998
899,40.649757,-73.950377
900,40.711451,-73.93395799999998
901,40.839387,-73.85860500000003
902,40.760054,-73.99243
903,40.657556,-73.954746
904,40.644919,-74.016039
905,40.59519,-73.755319
906,40.849512,-73.93046700000002
907,40.75222,-73.971905
908,40.675427,-73.76903
909,40.697867,-73.757704
910,40.848136,-73.89675600000002
911,40.811362,-73.915981
912,40.611441,-73.953704
913,40.799767,-73.93574100000002
914,40.69508,-73.85034
915,40.837699,-73.911047
916,40.728136,-73.990316
917,40.706704,-73.941869
918,40.673422,-73.885487
919,40.824704,-73.855193
920,40.862135,-73.824906
921,40.860324,-73.863694
922,40.616144,-74.079015
923,40.879207,-73.848287
924,40.834802,-73.90266
925,40.799608,-73.941875
926,40.753607,-73.829537
927,40.63348,-73.957868
928,40.853284,-73.915234
929,40.66995,-73.934731
930,40.867511,-73.88814599999998
931,40.670952,-73.86251
932,40.835797,-73.861074
933,40.663697,-73.890395
934,40.881164,-73.86304799999998
935,40.881164,-73.86304799999998
936,40.742961,-73.882513
937,40.87302,-73.87487
938,40.87302,-73.87487
939,40.643275,-73.989183
940,40.666362,-73.87673199999998
941,40.866035,-73.863513
942,40.757044,-73.966937
943,40.726714,-74.005625
944,40.734363,-73.895038
945,40.868156,-73.92490500000002
946,40.749183,-73.89958
947,40.596186,-74.065985
948,40.677479,-73.833366
949,40.846131,-73.90474
950,40.846131,-73.90474
951,40.823694,-73.916973
952,40.584298,-73.95629
953,40.865115,-73.83765
954,40.869269,-73.840355
955,40.869269,-73.840355
956,40.876297,-73.879655
957,40.604763,-73.748574
958,40.868902,-73.881571
959,40.731327,-73.743092
960,40.80045,-73.935177
961,40.855317,-73.867681
962,40.855317,-73.867681
963,40.653641,-73.95825500000002
964,40.67652800000001,-73.908068
965,40.835118,-73.884876
966,40.744489,-73.996554
967,40.804141,-73.905851
968,40.823071,-73.91731
969,40.642384,-74.090386
970,40.682365,-73.90329
971,40.769592,-73.988223
972,40.668429,-73.789926
973,40.818877,-73.938469
974,40.877204,-73.848566
975,40.86992100000001,-73.858519
976,40.844498,-73.881473
977,40.673486,-73.95150500000003
978,40.798844,-73.944313
979,40.734763,-73.95925799999998
980,40.575048,-73.997455
981,40.812769,-73.888892
982,40.691329,-73.956451
983,40.868916,-73.893679
984,40.699769,-73.950098
985,40.831732,-73.927573
986,40.792166,-73.965857
987,40.745551,-73.881479
988,40.65229,-73.956328
989,40.866028,-73.869153
990,40.671541,-73.93222800000002
991,40.69556400000001,-73.79610100000002
992,40.787054,-73.941889
993,40.671583,-73.949163
994,40.639715,-73.952989
995,40.889664,-73.858452
996,40.739342,-73.984324
997,40.748282,-73.87675
998,40.873193,-73.877289
999,40.756699,-73.96897299999998
1000,40.679585,-73.850497
1001,40.76096,-73.99861700000002
1002,40.650502,-73.937035
1003,40.837022,-73.90879699999998
1004,40.837022,-73.90879699999998
1005,40.85210900000001,-73.912141
1006,40.650761,-73.950632
1007,40.603652,-73.993565
1008,40.664939,-73.918274
1009,40.851755,-73.889427
1010,40.847347,-73.90187900000002
1011,40.639609,-73.957032
1012,40.816767,-73.934713
1013,40.822602,-73.924786
1014,40.605051,-73.749528
1015,40.828699,-73.865617
